,Open,High,Low,Close,Volume
2019-01-02,36.750281492025124,37.68986030291286,36.593684420142715,37.469200134277344,148158800
2019-01-03,34.16170203892372,34.574547927015324,33.69191438723821,33.736995697021484,365248800
2019-01-04,34.29220295413125,35.24601741169735,34.11899903898665,35.177207946777344,234428400
2019-01-07,35.281596415192155,35.312442278685964,34.61724819958452,35.098899841308594,219111200
2019-01-08,35.48566080598781,36.021886677011715,35.23890465732075,35.768009185791016,164101200
2019-01-09,35.89612398881753,36.66487039683081,35.50226350768915,36.375404357910156,180396400
2019-01-10,36.18319815382546,36.53198074697344,35.79408062669233,36.49164581298828,143122800
2019-01-11,36.27338262516767,36.467939696000656,35.948324350827995,36.133392333984375,108092800
2019-01-14,35.791735812990616,35.891387539186205,35.404989364339656,35.590057373046875,129756800
2019-01-15,35.65411403047625,36.39438593118797,35.601914999486866,36.31846237182617,114843600
2019-01-16,36.320829274052095,36.98517753374155,36.30184748144305,36.76214599609375,122278800
2019-01-17,36.58656655845522,37.407511879044904,36.363535024290115,36.980430603027344,119284800
2019-01-18,37.369553633249645,37.45971625451414,37.00890676859886,37.208213806152344,135004000
2019-01-22,37.110924342637915,37.18684788366704,36.21168057896924,36.373023986816406,121576000
2019-01-23,36.574715826308925,36.809611518898286,35.99341225378036,36.520145416259766,92522400
2019-01-24,36.565218274806185,36.65300590810053,36.00289663164888,36.23067092895508,101766000
2019-01-25,36.890271619149736,37.51903133240946,36.61504465459194,37.43124008178711,134142000
2019-01-28,36.96382275590851,37.09194895785594,36.4584465294026,37.08483123779297,104768400
2019-01-29,37.07298102180622,37.51904428799125,36.565229618547896,36.700469970703125,166348800
2019-01-30,38.73383999592237,39.42191288765638,38.017292600660475,39.2083740234375,244439200
2019-01-31,39.41241268525057,40.098114016816574,39.04464819355946,39.4907112121582,162958400
2019-02-01,39.614098831561684,40.09337555178489,39.369710497458655,39.509700775146484,130672400
2019-02-04,39.72087632465673,40.729261252002615,39.69003045070155,40.631980895996094,125982000
2019-02-05,41.01396557206762,41.540698496482605,40.89296072958551,41.32715606689453,144406400
2019-02-06,41.43867303368532,41.65696182241028,41.011595402857196,41.34139633178711,112958400
2019-02-07,40.90483373299473,41.27022697955856,40.416064239909666,40.55842590332031,126966800
2019-02-08,40.26771162677322,40.66564643059835,40.13188767381337,40.606075286865234,95280000
2019-02-11,40.75857827237781,40.796704677929405,40.329665299757814,40.372554779052734,83973600
2019-02-12,40.5322157324539,40.74667043828146,40.436899701914584,40.720458984375,89134000
2019-02-13,40.83960316682641,41.09933254456883,40.48932446490647,40.55127716064453,89960800
2019-02-14,40.43927581927432,40.808613992609324,40.3606414751641,40.699005126953125,87342800
2019-02-15,40.80623611906368,40.91346345759115,40.44880923334926,40.60845947265625,98507200
2019-02-19,40.439291783552655,40.85152323274589,40.386868866784106,40.72999572753906,75891200
2019-02-20,40.791933976908496,41.299481247841676,40.74427779259907,40.99209213256836,104457600
2019-02-21,40.93729535437326,41.07311568683924,40.57986845134195,40.760963439941406,68998800
2019-02-22,40.88486811040405,41.223231773038286,40.83721192224632,41.21608352661133,75652800
2019-02-25,41.499645058988676,41.90710967168657,41.44960369528727,41.51632308959961,87493600
2019-02-26,41.392422020496234,41.77129368525542,41.26374629243125,41.540157318115234,68280800
2019-02-27,41.27328116060738,41.6998090360794,41.15890192366394,41.66883087158203,111341600
2019-02-28,41.53777599764727,41.678363048433425,41.2041753537565,41.25897979736328,112861600
2019-03-01,41.52824811143048,41.73555459143596,41.19703259655572,41.692665100097656,103544800
2019-03-04,41.86421734557429,42.35508298576963,41.45436758783305,41.90234375,109744800
2019-03-05,41.92379696336586,41.93809345893184,41.59019631110894,41.82609939575195,78949600
2019-03-06,41.621163745570044,41.81655883042522,41.44721703446925,41.58542251586914,83241600
2019-03-07,41.43054036805001,41.56636432916655,40.98971605951243,41.10409164428711,99185600
2019-03-08,40.58462987503848,41.239912445241174,40.389234781584264,41.201786041259766,95997600
2019-03-11,41.816553318678096,42.68152368683469,41.78319363004304,42.62910079956055,128044000
2019-03-12,42.89123050226052,43.527449985065225,42.74111003200352,43.108070373535156,129870400
2019-03-13,43.427374341932726,43.67757393364114,43.1104553438934,43.298702239990234,124130000
2019-03-14,43.82053342503637,43.86819325045519,43.501232955961775,43.780025482177734,94318000
2019-03-15,44.04690286026948,44.63784755758058,43.782406850290364,44.34952163696289,156171600
2019-03-18,44.27328067856524,44.89043693766361,44.2708955054987,44.80227279663086,104879200
2019-03-19,44.88090335634377,45.03340534638429,44.30186992001534,44.44722366333008,126585600
2019-03-20,44.37574491965877,45.15255512807773,44.01831798035479,44.835636138916016,124140800
2019-03-21,45.27884496121636,46.782420346635014,45.228803590706896,46.48694610595703,204136800
2019-03-22,46.546512238552936,47.10648249507304,45.45993505954188,45.52427291870117,169630800
2019-03-25,45.63388456100003,45.74587861908732,44.46390988385612,44.973838806152344,175381200
2019-03-26,45.66962661852125,45.96033411700319,43.98257123970182,44.509178161621094,199202000
2019-03-27,44.9762271618102,45.216893346560575,44.45200166512448,44.909507751464844,119393600
2019-03-28,45.02387105568849,45.169224796190974,44.685507385455566,44.96906661987305,83121600
2019-03-29,45.23355682812209,45.29312796597149,44.926167720696284,45.262149810791016,94256000
2019-04-01,45.66485812631572,45.67438790998863,44.8880516813076,45.56954574584961,111448000
2019-04-02,45.53380735459335,46.336828999804766,45.524277569564575,46.23198318481445,91062800
2019-04-03,46.048497688881305,46.822922617672326,46.024667775160154,46.54889678955078,93087200
2019-04-04,46.41545121424215,46.79194128270273,46.02228311605566,46.62990951538086,76457200
2019-04-05,46.81100893546065,46.96589610699699,46.687099925418465,46.94206619262695,74106400
2019-04-08,46.803855058079535,47.71171869297622,46.7847918560636,47.68074417114258,103526800
2019-04-09,47.73317206117505,48.33603179875124,47.473439087978925,47.537776947021484,143072800
2019-04-10,47.342384260292086,47.833253607870596,47.22324195607037,47.804656982421875,86781200
2019-04-11,47.85946211752939,47.89520335222447,47.28519537386603,47.40671920776367,83603200
2019-04-12,47.4662953407457,47.690283464181285,46.753826657487316,47.38766098022461,111042800
2019-04-15,47.31856233696164,47.621184835604666,47.18273835239689,47.473445892333984,70146400
2019-04-16,47.528251819139626,47.98337267920693,47.31379347996625,47.47821044921875,102785600
2019-04-17,47.54730369870625,48.462319253167394,47.325700783597725,48.402748107910156,115627200
2019-04-18,48.40036639173176,48.64579923684503,48.25739781446443,48.576698303222656,96783200
2019-04-22,48.33126033721687,48.834040931260986,48.214499587608906,48.73634338378906,77758000
2019-04-23,48.71251655805477,49.50362313511346,48.58622601734535,49.43928527832031,93292000
2019-04-24,49.4106933007407,49.6775708811361,49.33682565873371,49.363037109375,70162400
2019-04-25,49.28440380449955,49.50600673522847,48.8769355424073,48.915061950683594,74172800
2019-04-26,48.82451383821142,48.848343752952516,48.162082930875414,48.68154525756836,74596400
2019-04-29,48.705367877898986,49.079476422813116,48.576695801391914,48.755409240722656,88818800
2019-04-30,48.386074191108,48.467090089008494,47.4448506724918,47.81657409667969,186139600
2019-05-01,50.01116380100785,51.305047195466486,49.85627665797254,50.163665771484375,259309200
2019-05-02,50.00164383738716,50.6712230384966,49.59417917290959,49.83722686767578,127985200
2019-05-03,50.25183931905875,50.4782089626399,50.0945706099009,50.456764221191406,83569600
2019-05-06,48.679168542496804,49.76336440477367,48.49092527269926,49.677581787109375,129772400
2019-05-07,49.05802212127921,49.42497871204055,47.85468447046325,48.338401794433594,155054800
2019-05-08,48.109657759852,48.92935733960514,48.073916525359294,48.34794235229492,105358000
2019-05-09,47.75222314964831,48.05722708778133,46.86104124501396,47.82847595214844,139634400
2019-05-10,47.22330722271242,47.56536833430933,46.11101823277178,47.165897369384766,164834800
2019-05-13,44.90065443085275,45.32403977104099,43.73813138927743,44.42464065551758,229722400
2019-05-14,44.5896940858481,45.37666791392155,44.350491826259756,45.127899169921875,146118800
2019-05-15,44.55619496049758,45.86702199876712,44.49639441030362,45.66848373413086,106178800
2019-05-16,45.4268958737944,46.039252991844464,45.17094773855048,45.467559814453125,132125600
2019-05-17,44.7140705245547,45.66370365738736,44.673406583972145,45.20922088623047,131516400
2019-05-20,43.89839107594167,44.09692935038118,43.12337459318291,43.7955322265625,154449200
2019-05-21,44.30503541950881,44.97001729820006,44.18064924329761,44.635135650634766,113459200
2019-05-22,44.17107192769556,44.42223492674087,43.666355221971564,43.721370697021484,118994400
2019-05-23,43.008562935243226,43.18557025463366,42.53254916971738,42.975074768066406,146118800
2019-05-24,43.104241988346736,43.56829490792796,42.726302019305706,42.81002426147461,94858800
2019-05-28,42.79806098088244,43.19752825231062,42.55646805143749,42.63301086425781,111792800
2019-05-29,42.20005178150852,42.900916127061286,42.09958729527348,42.4296875,113924800
2019-05-30,42.5660389538605,42.87221753680418,42.259860370916826,42.64976119995117,84873600
2019-05-31,42.15460804379681,42.575606305283934,41.8579996140433,41.87713623046875,108174400
2019-06-03,42.00391264942133,42.558859919788816,40.72896433762629,41.4537467956543,161584400
2019-06-04,41.965631262344125,43.01572869203056,41.74556569358716,42.970279693603516,123872000
2019-06-05,44.0801918196271,44.250027028807736,43.329096875378795,43.663978576660156,119093600
2019-06-06,43.79314581301077,44.36483901115955,43.57068583552247,44.30503845214844,90105200
2019-06-07,44.613602808905426,45.90768763912735,44.4365955097193,45.48429870605469,122737600
2019-06-10,45.88137267413092,46.732931908705964,45.835923672858236,46.06555938720703,104883600
2019-06-11,46.610948421278835,46.88363882764626,46.30955491422111,46.5989875793457,107731600
2019-06-12,46.39326612217786,46.87645558984888,46.259313473699386,46.45067596435547,73012800
2019-06-13,46.57267065219424,47.072602406865755,46.30955040496847,46.44110870361328,86698400
2019-06-14,45.81918484080178,46.307155751593456,45.52018207317705,46.10383605957031,75046000
2019-06-17,46.14209859491775,46.634858146675334,45.96748202726741,46.378910064697266,58676400
2019-06-18,46.8955931379687,47.90980815375586,46.69466416124891,47.46967697143555,106204000
2019-06-19,47.763887964623265,47.811731318983306,47.19697998482456,47.3309326171875,84496800
2019-06-20,47.92894825704651,47.986358104546575,47.36921593118183,47.71127700805664,86056000
2019-06-21,47.553407198246234,48.04377253215675,47.39792354850374,47.548622131347656,191202400
2019-06-24,47.491204251365325,47.87871430604713,47.402700603352024,47.50077438354492,72881600
2019-06-25,47.46489952077428,47.663437821269206,46.713804620677834,46.780784606933594,84281200
2019-06-26,47.30703367002449,48.07726526670011,47.206569155232486,47.7926139831543,104270000
2019-06-27,47.90982142160545,48.21600368750745,47.73759914382003,47.778263092041016,83598800
2019-06-28,47.524710828551726,47.72085846493898,47.13481356465528,47.342918395996094,124442400
2019-07-01,48.5987263093887,48.91447506783852,47.99593554776266,48.211219787597656,109012000
2019-07-02,48.17771280892537,48.58914085785711,48.16575196972495,48.49345779418945,67740800
2019-07-03,48.62502883489124,48.90250429660593,48.483900395720205,48.895328521728516,45448000
2019-07-05,48.641776546255905,49.055595395919944,48.534132619231094,48.852272033691406,69062000
2019-07-08,48.03420974375056,48.17533821437869,47.46012572597742,47.84524154663086,101354400
2019-07-09,47.649076111025046,48.20163259281211,47.55578740176146,48.13705062866211,82312000
2019-07-10,48.28297482406582,48.73267256467266,48.21360412874839,48.61307144165039,71588400
2019-07-11,48.6321995013914,48.89053831965134,48.24947816503057,48.2590446472168,80767200
2019-07-12,48.426494590976,48.79725880699689,48.36669402871252,48.629817962646484,70380800
2019-07-15,48.81878002796971,49.24455968604115,48.797252704231944,49.08668899536133,67789600
2019-07-16,48.93839363172402,49.30198211962224,48.67766402228246,48.916866302490234,67467200
2019-07-17,48.80921022118632,49.05797890617675,48.62263279495951,48.64176940917969,56430000
2019-07-18,48.7972593238797,49.246960724844214,48.72549791841606,49.1943359375,74162400
2019-07-19,49.2254225596,49.39525773939744,48.40496070844038,48.45997619628906,83717200
2019-07-22,48.71353210630533,49.56987651762095,48.7039656231899,49.56748580932617,89111600
2019-07-23,49.86409221822159,49.97173247823495,49.58422243227659,49.954986572265625,73420800
2019-07-24,49.67512349936027,50.02914175520972,49.55552239198474,49.91432571411133,59966400
2019-07-25,49.966960382445144,50.05068263415217,49.45028262034111,49.5196533203125,55638400
2019-07-26,49.62967291854977,50.16787788464866,49.548345044101694,49.69186782836914,70475600
2019-07-29,49.86410236528758,50.38556151543497,49.85931729833176,50.15592575073242,86693600
2019-07-30,49.935858243770845,50.27074356929918,49.5890157262072,49.940643310546875,135742800
2019-07-31,51.76814131769529,52.95219151502836,50.54342718307284,50.95963668823242,277125600
2019-08-01,51.16536655079963,52.15327314133445,49.45268098928135,49.856929779052734,216071600
2019-08-02,49.163237997191345,49.378518561545334,48.23035068507519,48.80204391479492,163448400
2019-08-05,47.35965283602837,47.517523540558116,46.065567840975476,46.24736022949219,209572000
2019-08-06,46.957783150481916,47.37878135711824,46.41479313620579,47.122833251953125,143299200
2019-08-07,46.742507730135785,47.735195505332065,46.36217706782614,47.610809326171875,133457600
2019-08-08,47.88828556685008,48.68482942826137,47.6945323451434,48.66090774536133,108038000
2019-08-09,48.33436350922728,48.684923651503915,47.85173786990309,48.25992965698242,98478800
2019-08-12,47.93097076329877,48.51444257030938,47.81811826695935,48.13746643066406,89927600
2019-08-13,48.267120536421295,50.93715403198438,48.137458527792965,50.176002502441406,188874000
2019-08-14,48.780964420477915,49.56852841372435,48.644099355992225,48.682518005371094,146189600
2019-08-15,48.85298602812595,49.256370752440425,47.94296327976374,48.43999481201172,108909600
2019-08-16,49.049880924057916,49.741401862998586,48.94423148463047,49.58292770385742,110481600
2019-08-19,50.57218589365761,51.078820332819284,50.430521259871156,50.50735855102539,97654400
2019-08-20,50.634620585098965,51.2276951856261,50.50015898015101,50.509761810302734,107537200
2019-08-21,51.141253161466004,51.29972366781528,50.80749895306689,51.057212829589844,86141600
2019-08-22,51.18927999555581,51.489418835377954,50.6034083940143,51.013999938964844,89014800
2019-08-23,50.286469354040136,50.91556297045818,48.262334401212634,48.6561164855957,187272000
2019-08-26,49.429257136875236,49.748605248722136,49.237167578736795,49.580528259277344,104174400
2019-08-27,49.909486415436,50.075163637483826,48.869805058122104,49.02107620239258,103493200
2019-08-28,49.006660548328036,49.395639227523624,48.819374246211396,49.35001754760742,63755200
2019-08-29,50.0631602076527,50.260053051987526,49.621356699521705,50.18561553955078,83962000
2019-08-30,50.461734349049834,50.53136493485516,49.75100409655746,50.12077713012695,84573600
2019-09-03,49.56612247903739,49.69818428979416,49.03547910827453,49.39084243774414,80092000
2019-09-04,50.03675026808803,50.29847047880786,49.77983330506893,50.22883987426758,76752400
2019-09-05,50.90353466187631,51.37655364971593,50.78587894675467,51.21087646484375,95654800
2019-09-06,51.39577500112992,51.4846149241543,51.02600190350711,51.206085205078125,77449200
2019-09-09,51.58545739982879,51.96963654756328,50.68024137405337,51.424583435058594,109237600
2019-09-10,51.350144279794115,52.05126803759896,50.83390703828068,52.03205871582031,127111600
2019-09-11,52.36102889134553,53.7152553373028,52.27938833354673,53.686439514160156,177158400
2019-09-12,53.97696341496987,54.365942133767874,53.511147403478866,53.56637191772461,128906800
2019-09-13,52.82443464006696,53.014120770564304,52.10890468762575,52.524295806884766,159053200
2019-09-16,52.279385864836165,52.85565467101706,52.238567419766575,52.8004264831543,84632400
2019-09-17,52.81483190453855,53.02132756869173,52.61313582378596,52.99251174926758,73274800
2019-09-18,53.07895237436418,53.508753239988586,52.6899736146539,53.48954391479492,101360000
2019-09-19,53.307052941713785,53.72724727960935,52.91327096589523,53.05493927001953,88242400
2019-09-20,53.155788377866706,53.43911767399923,52.2169532408371,52.279380798339844,221652400
2019-09-23,52.572318178824,52.78601688512093,52.2601730542611,52.517093658447266,76662000
2019-09-24,53.07175336927151,53.42231716904428,52.1497276727192,52.26737976074219,124763200
2019-09-25,52.476268656643114,53.18459549366252,52.13771121007937,53.07174301147461,87613600
2019-09-26,52.82443558822323,53.050140581036125,52.54350607497872,52.79802322387695,75334000
2019-09-27,52.95409101125522,53.054940879557066,52.17133028274097,52.54110336303711,101408000
2019-09-30,53.04052537419581,53.924135874983264,53.01411301418795,53.77766799926758,103909600
2019-10-01,54.041803963537824,54.798152420020195,53.832904827025864,53.92654800415039,139223200
2019-10-02,53.5591677213098,53.68402648733403,52.32739692001443,52.57471466064453,138449200
2019-10-03,52.447459000713295,53.05494337549281,51.65509540469614,53.02132797241211,114426000
2019-10-04,54.17865934180888,54.622866267592265,53.7584649875072,54.50761032104492,138478800
2019-10-07,54.32992525189106,55.208728860944525,54.22667560102354,54.51961135864258,122306000
2019-10-08,54.22187750074084,54.75972389234403,53.86411072762326,53.880916595458984,111820000
2019-10-09,54.51241683959961,54.6948999368784,54.17866259327657,54.51241683959961,74770400
2019-10-10,54.728513454537506,55.33119457436902,54.57724597451074,55.247154235839844,113013600
2019-10-11,55.933864711609424,57.05998604876927,55.78019379619807,56.71662902832031,166795600
2019-10-14,56.40207888768913,57.17764014436274,56.346854377235516,56.634986877441406,96427600
2019-10-15,56.75985808213798,57.062396724114954,56.39729167013194,56.5029411315918,87360000
2019-10-16,56.03471879637498,56.48372898515924,55.99390035444989,56.27482986450195,73903200
2019-10-17,56.447710219951496,56.70222736637808,56.070737747547255,56.49333190917969,67585200
2019-10-18,56.327655968301634,57.045589398505086,56.255621913343404,56.7646598815918,97433600
2019-10-21,57.0311814328969,57.864367125177715,56.9831599524487,57.74911117553711,87247200
2019-10-22,57.90516736804708,58.15488118617897,57.535394390821274,57.617034912109375,82293600
2019-10-23,58.130888664552984,58.40461512439032,57.91958976088768,58.39020538330078,75828800
2019-10-24,58.70956101444865,58.77919528194411,58.06126180732885,58.48625946044922,69275200
2019-10-25,58.38540931615225,59.242603940499954,58.31817850890162,59.20658874511719,73477200
2019-10-28,59.408277532037836,59.84768120784419,59.24020052419486,59.799659729003906,96572800
2019-10-29,59.780451077157984,59.9677374114046,58.24374175415912,58.41661834716797,142839600
2019-10-30,58.769590471718864,58.8992525151432,57.91719901292371,58.409423828125,124522000
2019-10-31,59.36507144431984,59.82848412244298,56.96875995728241,59.730037689208984,139162000
2019-11-01,59.917312039179826,61.45162155934046,59.82607232816422,61.42521286010742,151125200
2019-11-04,61.78779116678007,61.912653638610564,61.319578880245246,61.82861328125,103272000
2019-11-05,61.72054454973453,61.99427467320338,61.545268167001495,61.7397575378418,79897600
2019-11-06,61.65331038805769,61.826190633565766,61.31715639057186,61.76616287231445,75864400
2019-11-07,62.31283314945904,62.70057626613328,62.16110790161281,62.479007720947266,94940400
2019-11-08,62.30081136770355,62.72226723714008,61.85768150693457,62.650020599365234,69986400
2019-11-11,62.20688303941407,63.211155396483534,62.202069046791834,63.14613342285156,81821200
2019-11-12,62.989594960966514,63.28823158323448,62.83787700281728,63.08833694458008,87388800
2019-11-13,62.888439963309075,63.76747499464725,62.873990636188424,63.69281768798828,102734400
2019-11-14,63.51942947548323,63.79157076632971,63.12205821124544,63.25210952758789,89182800
2019-11-15,63.502559746650064,64.00830825530088,63.341206473883005,64.00349426269531,100206400
