,Open,High,Low,Close,Volume,Log_Return,Simple_Return
2019-01-02,3.234881152570605,3.4290135007628106,3.220271688741212,3.373051881790161,508752000,,
2019-01-03,3.3128810650449374,3.3468047509537686,3.161834173940892,3.169262647628784,705552000,-0.06231897989727481,-0.06041686914498956
2019-01-04,3.242309862485577,3.410442449788006,3.211605332463338,3.372309446334839,585620000,0.06209884774357548,0.06406752020315287
2019-01-07,3.429508826663818,3.5877366873539573,3.378251727789185,3.5508415699005127,709160000,0.05158683203163727,0.05294061129523864
2019-01-08,3.632309062004693,3.63453781713086,3.3898909705343097,3.4624431133270264,786016000,-0.025210195321930605,-0.02489507200851071
2019-01-09,3.5136993844836737,3.577832640427813,3.4631854305185543,3.5305376052856445,617260000,0.019475713449785253,0.01966660237579676
2019-01-10,3.5112232812615605,3.60482271243211,3.4508043821688683,3.596156120300293,523156000,0.018415375191685502,0.018585983878605106
2019-01-11,3.57387062673555,3.7080797783897244,3.5461375306410936,3.6852989196777344,874764000,0.024486109654167327,0.024788356343661055
2019-01-14,3.6330505989268924,3.750421503288713,3.6095268272091663,3.7251644134521484,730168000,0.010759348386884138,0.010817438325437134
2019-01-15,3.7578503426020893,3.797221699312551,3.6927269296751715,3.7110507488250732,617012000,-0.003795931469482776,-0.0037887360289678984
2019-01-16,3.7382891076955467,3.77122215927641,3.6800989606620003,3.685546398162842,470104000,-0.0068962662787626075,-0.006872541603023419
2019-01-17,3.6526129641538416,3.7967265753472876,3.6253748349137225,3.7568600177764893,493436000,0.019164715906238795,0.01934953787291782
2019-01-18,3.8066308788815384,3.9118685575601817,3.7551262986202842,3.885868549346924,651336000,0.03376301680320887,0.03433945661004123
2019-01-22,3.85566005430992,3.8672980837653896,3.653603762135762,3.6838130950927734,661552000,-0.05339814078320686,-0.051997501121881395
2019-01-23,3.739032167403333,3.8276793687559043,3.6654896330374007,3.6966893672943115,591020000,0.0034892706373903437,0.0034953652286786596
2019-01-24,3.7811268114937553,3.925983108591916,3.7764220564709214,3.908402442932129,708972000,0.055691054622089516,0.05727099428772808
2019-01-25,3.8489734559844364,3.983677543834256,3.7464597309960763,3.9656014442443848,1154572000,0.014528823782863005,0.014634880145388607
2019-01-28,3.3812233631027357,3.5072608682035145,3.2437955483461773,3.4173755645751953,2511528000,-0.14878465420779793,-0.1382453298389016
2019-01-29,3.371318852816988,3.419604521098029,3.2440432219899566,3.258652687072754,1153932000,-0.04755905393117439,-0.04644583965185922
2019-01-30,3.3346716185944336,3.4163855399650047,3.255186215779982,3.4020237922668457,974228000,0.04305666378252262,0.04399704999641485
2019-01-31,3.3988051299734607,3.5951662878505886,3.3770146690673477,3.55950927734375,842852000,0.04525220435902318,0.046291705964809804
2019-02-01,3.5780798883137495,3.634784430377582,3.5305373742978947,3.583775043487549,625048000,0.0067940343388145,0.006817166146538822
