,Open,High,Low,Close,Volume,Log_Return,Simple_Return
2019-01-02,73.26000213623047,77.66799926757812,73.04650115966797,76.95649719238281,159662000,,
2019-01-03,76.00050354003906,76.9000015258789,74.85549926757812,75.01399993896484,139512000,-0.025565528700364833,-0.025241497784936007
2019-01-04,76.5,79.69999694824219,75.91549682617188,78.76950073242188,183652000,0.04885111342984534,0.05006399867375011
2019-01-07,80.1155014038086,81.72799682617188,79.45950317382812,81.47550201416016,159864000,0.03377651087852466,0.03435341415874271
2019-01-08,83.2344970703125,83.83049774169922,80.83049774169922,82.8290023803711,177628000,0.016475884077589695,0.01661235994563981
2019-01-09,82.64900207519531,83.38999938964844,82.06999969482422,82.97100067138672,126976000,0.0017128868892680703,0.0017143547179709895
2019-01-10,82.05049896240234,83.1624984741211,81.08100128173828,82.81099700927734,130154000,-0.0019302905505940288,-0.0019284287379283116
2019-01-11,82.02749633789062,83.0145034790039,81.81099700927734,82.02799987792969,93724000,-0.00950021578853727,-0.009455231305329326
2019-01-14,80.75,82.41000366210938,79.75749969482422,80.8604965209961,120118000,-0.014335246209543026,-0.014232985793521946
2019-01-15,81.5999984741211,83.75800323486328,81.30049896240234,83.72799682617188,119970000,0.034848007027612496,0.035462313843586335
2019-01-16,84.21099853515625,85.25,83.79399871826172,84.18900299072266,127338000,0.005490895184266011,0.005505997778829874
2019-01-17,84.0,85.00849914550781,83.875,84.66100311279297,84178000,0.005590776836741111,0.005606434395265758
2019-01-18,85.5999984741211,85.80999755859375,84.5770034790039,84.80999755859375,120410000,0.0017583478423892555,0.0017598946424279838
2019-01-22,84.05000305175781,84.09349822998047,80.51000213623047,81.6084976196289,128336000,-0.038480037543253826,-0.03774908655967102
2019-01-23,82.80000305175781,82.87149810791016,80.5999984741211,82.0009994506836,104504000,0.004798041569364464,0.004809570602366753
2019-01-24,82.05349731445312,82.86299896240234,81.58899688720703,82.74649810791016,81798000,0.009050258811113534,0.009091336230296898
2019-01-25,83.5250015258789,84.17400360107422,83.08049774169922,83.52850341796875,98918000,0.009406237482289068,0.009450615167288179
2019-01-28,82.17949676513672,82.25,80.70449829101562,81.89450073242188,96754000,-0.01975608942600138,-0.019562216712664893
2019-01-29,81.5634994506836,81.61900329589844,79.53600311279297,79.69400024414062,92656000,-0.02723753876321456,-0.02686994204251958
2019-01-30,81.1500015258789,83.84750366210938,80.98400115966797,83.52149963378906,115676000,0.04690977564140571,0.04802744720961405
2019-01-31,84.64250183105469,86.82050323486328,83.9540023803711,85.9365005493164,218206000,0.028504578463132847,0.02891472167185971
2019-02-01,81.94400024414062,83.65299987792969,81.10050201416016,81.3115005493164,230124000,-0.055321193100996084,-0.05381880772938674
2019-02-04,81.1500015258789,82.48149871826172,80.67500305175781,81.66549682617188,98582000,0.004344132475857494,0.004353581897566405
2019-02-05,82.16699981689453,83.26300048828125,82.125,82.94049835205078,89062000,0.015491866188782571,0.015612487224473615
2019-02-06,83.5374984741211,83.61299896240234,81.66699981689453,82.01300048828125,78798000,-0.011245686147586902,-0.011182689786027766
2019-02-07,81.25,81.2770004272461,79.64550018310547,80.71849822998047,92532000,-0.015910006048540103,-0.015784110453143985
2019-02-08,79.30000305175781,79.42949676513672,78.33799743652344,79.41100311279297,113150000,-0.016330834290413307,-0.016198209157239574
2019-02-11,80.04900360107422,80.4645004272461,79.30000305175781,79.55000305175781,66346000,0.0017488562477837048,0.0017503863887402549
2019-02-12,80.19999694824219,81.97000122070312,79.94400024414062,81.90049743652344,97172000,0.029119271400045343,0.029547382710171766
2019-02-13,82.3499984741211,82.81900024414062,81.85549926757812,82.0,71206000,0.0012141827176494052,0.001214920135908626
2019-02-14,81.2249984741211,81.8949966430664,80.3030014038086,81.13249969482422,82410000,-0.010635630351720703,-0.010579272014338836
2019-02-15,81.39299774169922,81.44550323486328,80.2249984741211,80.39749908447266,86878000,-0.009100547125929937,-0.009059262479477748
